name,zero_shot,zero_shot_rag,real,question,path
respiratory symptoms in hiv-infected patients,C,C,E,"A 35-year-old HIV-infected patient presents with a cough and shortness of breath for 3 days. He has a history of injection drug use but is not currently on antiretroviral therapy. His CD4 count is unknown. A chest X-ray reveals focal infiltrates in the right lower lobe. Given the acute presentation and radiographic findings, what is the most likely next step in management?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Bacterial pneumonia"
respiratory symptoms in hiv-infected patients,C,C,E,"A 35-year-old HIV-infected patient with a CD4 count of 150 cells/mm³ presents with a cough, fever, and shortness of breath that started acutely 3 days ago. A chest X-ray reveals diffuse infiltrates. What is the most likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Bacterial pneumonia"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis jiroveci p,B,"A 45-year-old HIV-positive patient with a CD4 count of 150 cells/mm³ presents to the emergency department with a productive cough, fever, and shortness of breath that started acutely 3 days ago. A chest X-ray reveals focal infiltrates in the right lower lobe. Given the patient's presentation and history, what is the most likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Bacterial pneumonia"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis jirovecii.,E,"A 34-year-old HIV-positive man with a CD4 count of 400 cells/mm³ presents with a cough and shortness of breath for 3 days. A chest X-ray reveals diffuse infiltrates. Given the acute presentation, which of the following is the most likely causative organism?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Legionella"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis jiroveci p,E,"A 45-year-old HIV-positive man with a CD4 count of 400 cells/mm³ presents to the emergency department with a cough and fever that started 3 days ago. A chest X-ray reveals focal infiltrates in the right lower lobe. What is the most likely etiology, given the acute presentation and CD4 count?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Legionella"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis jirovecii.,E,"A 35-year-old HIV-infected male presents to the emergency department with a fever and productive cough for 3 days. He reports a history of injection drug use but is unsure of his CD4 count. He has not been taking any prophylactic medications. His chest X-ray shows diffuse infiltrates. Given this presentation, which of the following is the most likely causative agent?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Legionella"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis jirovecii.,E,"A 45-year-old HIV-positive man presents to the emergency department with a 3-day history of fever, cough, and shortness of breath. His CD4 count is unknown. A chest X-ray reveals focal infiltrates. Given the acute presentation, which of the following is the most likely causative organism?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Legionella"
respiratory symptoms in hiv-infected patients,C,C,E,"A 45-year-old HIV-infected male presents to the emergency department with a cough and shortness of breath for 3 days. His CD4 count is unknown, but he reports a history of thrush. Chest X-ray reveals diffuse infiltrates. Given the acute presentation and radiographic findings, which of the following is the MOST likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Legionella"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis pneumonia (,E,"A 45-year-old HIV-positive patient presents with a cough and fever for 3 days. His CD4 count is unknown, but he reports recent weight loss and oral thrush. A chest X-ray reveals focal infiltrates. Given the acute presentation, what is the MOST likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Legionella"
respiratory symptoms in hiv-infected patients,C,C,E,"A 35-year-old HIV-infected male with a CD4 count of 400 cells/mm3 presents to the emergency department with a 3-day history of fever, cough, and shortness of breath. A chest X-ray reveals diffuse bilateral infiltrates. Given the acute presentation, what is the most likely diagnosis that should be considered, warranting further investigation for septic emboli?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Septic emboli"
respiratory symptoms in hiv-infected patients,C,C,E,"A 34-year-old HIV-positive man with a CD4 count of 400 cells/mm3 presents to the emergency department with a 3-day history of fever, cough, and shortness of breath. A chest X-ray reveals focal infiltrates in the right lower lobe. Given his acute presentation and HIV status, which of the following conditions should be considered in the differential diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Septic emboli"
respiratory symptoms in hiv-infected patients,C,The correct answer is (b) Obtain a sputum sample for Gram,E,"A 35-year-old HIV-positive patient presents to the emergency department with a cough, shortness of breath, and fever for 3 days. His CD4 count is unknown. Chest X-ray reveals diffuse bilateral infiltrates. What is the MOST likely next step in the evaluation of this patient?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Septic emboli"
respiratory symptoms in hiv-infected patients,C,C,E,"A 35-year-old HIV-positive patient presents to the emergency department with fever, cough, and shortness of breath for 3 days. His CD4 count is unknown, but he reports a history of thrush and recent weight loss. A chest X-ray reveals focal infiltrates in the right upper lobe. Given the acute presentation, what is the MOST likely underlying condition?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Septic emboli"
respiratory symptoms in hiv-infected patients,C,C,E,"A 35-year-old HIV-infected male presents to the emergency department with a cough, fever, and shortness of breath for 3 days. His CD4 count is unknown, but he reports a history of thrush and recent weight loss. Chest X-ray reveals diffuse infiltrates. Given the acute presentation and radiological findings, what condition should be highly suspected?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Septic emboli"
respiratory symptoms in hiv-infected patients,C,The correct answer is (b) Start empiric treatment for Pneumocyst,E,"A 35-year-old HIV-positive patient with a CD4 count of 60 cells/mm³ presents to the emergency department with a high fever, cough, and shortness of breath that started abruptly 3 days ago. A chest X-ray reveals focal infiltrates in the right upper lobe. The patient is an IV drug user. What is the most likely next step in management?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Septic emboli"
respiratory symptoms in hiv-infected patients,C,The correct answer is (a) Pneumocystis pneumonia (,E,"A 45-year-old HIV-positive patient with a CD4 count of 400 cells/ml presents with a subacute onset of fever, night sweats, and a productive cough. A chest X-ray reveals diffuse infiltrates. Given the patient's presentation and immune status, which of the following is the MOST likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> TB/MAC"
respiratory symptoms in hiv-infected patients,C,A,E,"A 35-year-old HIV-positive patient with a CD4 count of 400 cells/ml presents to the clinic with a persistent cough, night sweats, and weight loss over the past three weeks. A chest X-ray reveals focal infiltrates in the upper lobe. Given the patient's HIV status, CD4 count, and subacute presentation with focal infiltrates, what is the MOST likely differential diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> TB/MAC"
respiratory symptoms in hiv-infected patients,C,C,D,"A 32-year-old HIV-positive man with a CD4 count of 150 cells/mm3 presents with a subacute onset of fever, dyspnea, and a non-productive cough. A chest X-ray reveals diffuse interstitial infiltrates. Given the patient's presentation and risk factors, what is the MOST likely next step in evaluating the etiology of his respiratory complaints, assuming TB risk factors and adherence to routine infection-control practices?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> TB/MAC"
respiratory symptoms in hiv-infected patients,C,The answer is (A) Pneumocystis jiroveci p,E,"A 35-year-old HIV-positive patient presents with a subacute onset of fever, dyspnea, and a non-productive cough. The patient's CD4 count is unknown, but they report a history of thrush and recent weight loss. A chest X-ray reveals focal infiltrates. Given the patient's presentation and history, which of the following is the MOST likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Subacute presentation -> TB/MAC"
respiratory symptoms in hiv-infected patients,C,The correct answer is (a) Pneumocystis jiroveci,E,"A 35-year-old HIV-positive patient with a CD4 count of 40 cells/mm3 presents with a subacute onset of fever, dyspnea, and a chest X-ray showing diffuse infiltrates. Given the patient's presentation and level of immunosuppression, which of the following is the MOST likely underlying condition?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> TB/MAC"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis pneumonia (P,E,"A 35-year-old HIV-positive patient with a CD4 count of 150 cells/mm³ presents with a subacute onset of fever, night sweats, and a productive cough. A chest X-ray reveals focal infiltrates in the upper lobe. Given the patient's presentation and risk factors, which of the following is the MOST likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> TB/MAC"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis jiroveci p,E,"A 45-year-old HIV-positive man with a CD4 count of 400 cells/ml presents with a subacute onset of fever, dyspnea, and a nonproductive cough. A chest X-ray reveals diffuse infiltrates. What is the most likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> Rhodococcus"
respiratory symptoms in hiv-infected patients,C,A,D,"A 45-year-old HIV-positive man with a CD4 count of 400 cells/mm³ presents with a subacute onset of fever, cough, and shortness of breath. A chest X-ray reveals focal infiltrates in the right upper lobe. Given his clinical presentation and immune status, which of the following is the most likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> Rhodococcus"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis jiroveci p,E,"A 45-year-old HIV-positive patient presents with subacute onset of fever, dyspnea, and a non-productive cough. His CD4 count is unknown, but he reports a history of thrush and weight loss. A chest X-ray reveals diffuse infiltrates. Given this clinical presentation, which of the following opportunistic infections should be highly suspected?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> Rhodococcus"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis jiroveci p,E,"A 35-year-old HIV-positive patient with a CD4 count of 60 cells/mm3 presents with a subacute onset of fever, dyspnea and a productive cough. A chest X-ray reveals focal infiltrates. What is the most likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Subacute presentation -> Rhodococcus"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis jirovecii p,E,"A 45-year-old HIV-infected patient with a CD4 count of 30 cells/mm3 presents with subacute onset of fever, dyspnea, and a nonproductive cough. Chest X-ray reveals diffuse interstitial infiltrates. Sputum samples are negative for PCP and bacterial pathogens. What is the most likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> Rhodococcus"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis jiroveci p,E,"A 45-year-old HIV-positive patient presents with subacute onset of fever, dyspnea, and a cough. His CD4 count is unknown, but he reports a history of thrush and weight loss. A chest X-ray reveals focal infiltrates. Given the clinical presentation and radiographic findings, which of the following opportunistic infections is the MOST likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> Rhodococcus"
respiratory symptoms in hiv-infected patients,C,A,E,"A 45-year-old HIV-positive man with a CD4 count of 400 cells/mm³ presents with a subacute onset of fever, dyspnea, and a cough. A chest X-ray reveals diffuse infiltrates. Given his HIV status and respiratory symptoms, what is the MOST likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> Nocardia"
respiratory symptoms in hiv-infected patients,C,The correct answer is (a) Pneumocystis jiroveci,E,"A 45-year-old HIV-positive male with a CD4 count of 400 cells/mL presents with a subacute onset of fever, cough, and shortness of breath. A chest X-ray reveals focal infiltrates. Given his presentation and immune status, which of the following opportunistic infections is most likely?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> Nocardia"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis jiroveci p,E,"A 45-year-old HIV-positive man with a CD4 count of 150 cells/mm3 presents with a subacute onset of fever, dyspnea and cough. A chest X-ray reveals diffuse interstitial infiltrates. He is not on PCP prophylaxis. What is the most likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> Nocardia"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis jiroveci p,E,"A 45-year-old HIV-positive man presents with a subacute onset of fever, cough, and shortness of breath. His CD4 count is unknown, but he reports a history of thrush and recent weight loss. A chest X-ray reveals focal infiltrates. What is the most likely diagnosis to consider in this patient?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Subacute presentation -> Nocardia"
respiratory symptoms in hiv-infected patients,C,The answer is (A) Pneumocystis pneumonia (P,E,"A 45-year-old HIV-positive man with a CD4 count of 40 cells/mm³ presents with a subacute onset of fever, dyspnea, and a cough. A chest X-ray reveals diffuse infiltrates. He is not taking PCP prophylaxis and has no known TB risk factors. What is the MOST likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> Nocardia"
respiratory symptoms in hiv-infected patients,C,C,E,"A 45-year-old HIV-positive patient presents with subacute onset of fever, dyspnea, and cough. His CD4 count is unknown, but he has a history of thrush. A chest X-ray reveals focal infiltrates. Which of the following is the MOST likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> Nocardia"
respiratory symptoms in hiv-infected patients,C,The correct answer is (b) Bacterial pneumonia.,E,A 35-year-old HIV-positive man with a CD4 count of 400 cells/mm3 presents with a subacute onset of dyspnea and diffuse infiltrates on chest X-ray. Which of the following is the most likely diagnosis?,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> KS"
respiratory symptoms in hiv-infected patients,C,A,E,"A 35-year-old HIV-positive man with a CD4 count of 400 cells/mm³ presents with a subacute onset of fever, dyspnea, and focal infiltrates on chest X-ray. Considering his HIV status and respiratory symptoms, which of the following conditions should be highly suspected?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> KS"
respiratory symptoms in hiv-infected patients,C,C,E,"A 35-year-old HIV-positive man with a CD4 count of 40 cells/mm3 presents with a subacute onset of fever, dyspnea, and a dry cough. A chest X-ray reveals diffuse interstitial infiltrates. What is the most likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> KS"
respiratory symptoms in hiv-infected patients,C,The correct answer is (a) Pneumocystis pneumonia (,E,"A 35-year-old HIV-positive male presents to the clinic with a subacute onset of fever, dyspnea, and a non-productive cough. His CD4 count is unknown, but he reports a history of thrush and recent weight loss. A chest X-ray reveals focal infiltrates. What is the most likely diagnosis to consider in this patient?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Subacute presentation -> KS"
respiratory symptoms in hiv-infected patients,C,A,E,"A 35-year-old HIV-positive man with a CD4 count of 40 cells/mm3 presents with a subacute onset of fever, dyspnea, and a nonproductive cough. A chest X-ray reveals diffuse interstitial infiltrates. Given his presentation and level of immunosuppression, which of the following is the MOST likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> KS"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis pneumonia.,E,"A 35-year-old HIV-positive man with a CD4 count of 60 presents with subacute onset of fever, dyspnea, and a non-productive cough. Chest X-ray reveals focal infiltrates. Given his HIV status and presentation, which of the following conditions should be highly suspected?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> KS"
respiratory symptoms in hiv-infected patients,C,C,D,"A 45-year-old HIV-positive man with a CD4 count of 400 cells/mm3 presents with a subacute onset of fever, dyspnea, and a nonproductive cough. A chest X-ray reveals diffuse interstitial infiltrates. What is the most likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> NHL"
respiratory symptoms in hiv-infected patients,C,C,D,"A 45-year-old HIV-positive man with a CD4 count of 400 cells/mm3 presents with subacute onset of fever, dyspnea and focal infiltrates on CXR. What is the most likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> NHL"
respiratory symptoms in hiv-infected patients,C,C,E,"A 35-year-old HIV-positive man with a CD4 count of 40 presents with a subacute onset of fever, dyspnea, and a dry cough. A chest X-ray reveals diffuse interstitial infiltrates. After initial assessment and empiric treatment considerations, what condition should be highly suspected in this patient given the subacute presentation and diffuse infiltrates?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> NHL"
respiratory symptoms in hiv-infected patients,C,The answer is (a) Pneumocystis pneumonia.,E,"A 35-year-old HIV-infected man with a CD4 count of 60 cells/mm3 presents with subacute fever, dyspnea, and a nonproductive cough. A chest X-ray reveals focal infiltrates. Which of the following conditions should be considered in the differential diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Subacute presentation -> NHL"
respiratory symptoms in hiv-infected patients,C,The correct answer is (a) Pneumocystis jiroveci,E,"A 35-year-old HIV-positive man with a CD4 count of 40 cells/mm3 presents with subacute onset of fever, dyspnea, and weight loss. Chest X-ray reveals diffuse interstitial infiltrates. He has no history of TB exposure or prophylaxis. Which of the following is the most likely diagnosis?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> NHL"
respiratory symptoms in hiv-infected patients,C,The correct answer is (a) Pneumocystis jiroveci,E,"A 45-year-old HIV-positive patient with a CD4 count of 60 cells/mm³ presents with subacute fever, dyspnea, and a chest X-ray revealing focal infiltrates. Which of the following conditions should be highly suspected in this patient?","HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> NHL"
claudication,C,e,E,"A 72-year-old male with a history of smoking and hypertension presents to your office complaining of leg pain that occurs with walking and is relieved by rest. After initial evaluation, including history, physical examination and ABI, he is diagnosed with claudication. Despite lifestyle modifications and medical therapy, his symptoms worsen, and he now experiences rest pain and has developed a non-healing ulcer on his foot. What is the MOST appropriate next step in the management of this patient?","Patient with suspected claudication -> History and physical examination -> ABI -> Normal Postexercise ABI -> Postexercise ABI -> Abnormal (ABI ≤0.9) -> Additional testing only if necessary -> CV risk factor modification -> Does patient have rest pain, ulcer, or gangrene? -> Yes -> CLI -> Refer for revascularization"
claudication,C,C,E,A 72-year-old male with a history of smoking and hypertension presents with intermittent pain in his calf that occurs after walking two blocks and is relieved by rest. Physical examination reveals diminished pedal pulses bilaterally. An ABI is performed and is normal after exercise. What is the MOST appropriate next step in the management of this patient?,"Patient with suspected claudication -> History and physical examination -> ABI -> Normal Postexercise ABI -> Postexercise ABI -> Abnormal (ABI ≤0.9) -> Additional testing only if necessary -> CV risk factor modification -> Does patient have rest pain, ulcer, or gangrene? -> No -> Begin medical therapy -> Response to medical therapy -> Inadequate response -> Refer for revascularization"
claudication,C,The answer is (e) Refer the patient to a vascular specialist,E,"A 72-year-old male with a history of smoking and diabetes presents with claudication in his left leg. After initial evaluation, his ABI is found to be 0.35. He also reports having a non-healing ulcer on his left foot. What is the most appropriate next step in managing this patient?","Patient with suspected claudication -> History and physical examination -> ABI -> Abnormal (ABI ≤0.9) -> PAD confirmed -> Additional testing only if necessary -> CV risk factor modification -> Does patient have rest pain, ulcer, or gangrene? -> Yes -> CLI -> Refer for revascularization"
claudication,C,C,E,"A 62-year-old male with a history of smoking and hypertension presents with exertional leg pain that is relieved by rest. After initial evaluation, including ABI, and a trial of medical therapy, his symptoms have not improved and are significantly impacting his daily activities. What is the MOST appropriate next step in the management of this patient?","Patient with suspected claudication -> History and physical examination -> ABI -> Abnormal (ABI ≤0.9) -> PAD confirmed -> Additional testing only if necessary -> CV risk factor modification -> Does patient have rest pain, ulcer, or gangrene? -> No -> Begin medical therapy -> Response to medical therapy -> Inadequate response -> Refer for revascularization"
claudication,C,The correct answer is (e) Refer the patient to a vascular special,E,"A 72-year-old male with a history of smoking and diabetes presents with leg pain while walking, relieved by rest. His ABI is 0.8. After CV risk factor modification, he develops a non-healing ulcer on his foot. What is the next appropriate step in managing this patient?","Patient with suspected claudication -> History and physical examination -> ABI -> Abnormal (ABI ≤0.9) -> Additional testing only if necessary -> CV risk factor modification -> Does patient have rest pain, ulcer, or gangrene? -> Yes -> CLI -> Refer for revascularization"
claudication,C,e,E,"A 72-year-old male with a history of smoking and hypertension presents with exertional calf pain that resolves with rest. His Ankle-Brachial Index (ABI) is 0.8. He denies rest pain, ulcers, or gangrene. After initiating medical therapy, he reports persistent symptoms that impact his quality of life. What is the MOST appropriate next step in managing this patient's claudication?","Patient with suspected claudication -> History and physical examination -> ABI -> Abnormal (ABI ≤0.9) -> Additional testing only if necessary -> CV risk factor modification -> Does patient have rest pain, ulcer, or gangrene? -> No -> Begin medical therapy -> Response to medical therapy -> Inadequate response -> Refer for revascularization"
