question,answer,options,correct_option,path,condition
"A 58-year-old male with a history of hypertension and hyperlipidemia presents with new-onset exertional chest pain. After initial evaluation, including history, physical examination, ECG, and lab work, he is found to have a moderate probability of coronary artery disease. His LV function is normal, and he is deemed a surgical candidate if necessary. However, his symptoms persist despite optimal medical therapy. What is the next appropriate step in managing this patient?",Continue management of risk factors,"['Proceed with coronary angiography', 'Optimize medical therapy with additional anti-anginal medications', 'Refer for cardiac rehabilitation', 'Continue management of risk factors', 'Consider alternative therapies such as enhanced external counterpulsation (EECP)']",D,"Patient with moderate to high probability of coronary artery disease -> History and physical examination -> ECG and laboratory testing (fasting lipids, glucose, suspected exacerbating conditions, e.g., anemia? -> Assess LV function -> Surgical candidate? -> Refractory symptoms not amenable to PCI or CABG -> Assess severity of symptoms -> None -> Continue management of risk factors",stable angina
"A 58-year-old male presents with exertional chest pain, diagnosed with stable angina. His ECG shows no significant abnormalities, and initial lab tests, including fasting lipids and glucose, are normal. After history, physical examination, ECG and laboratory testing, what is the next appropriate step in managing his stable angina?",Assess LV function and perform stress testing.,"['Initiate beta-blocker therapy immediately.', 'Prescribe sublingual nitroglycerin for immediate relief.', 'Assess LV function and perform stress testing.', 'Refer for immediate coronary angiography.', 'Start a high-intensity statin and monitor lipid levels.']",C,"Patient with moderate to high probability of coronary artery disease -> History and physical examination -> ECG and laboratory testing (fasting lipids, glucose, suspected exacerbating conditions, e.g., anemia? -> Assess LV function -> Refractory symptoms not amenable to PCI or CABG -> Assess severity of symptoms -> None -> Continue management of risk factors",stable angina
"A 62-year-old male with a history of hypertension and hyperlipidemia presents to the clinic with exertional chest pain. After initial management with lifestyle modifications and pharmacologic therapy, he continues to experience refractory anginal symptoms despite maximal medical therapy and is not a candidate for PCI or CABG due to the diffuse nature of his coronary artery disease. What is the MOST appropriate next step in managing this patient's stable angina?",Consider alternative therapies such as spinal cord stimulation or enhanced external counterpulsation.,"['Optimize medical therapy with additional anti-anginal medications.', 'Refer the patient for a second opinion regarding PCI or CABG eligibility.', 'Initiate a trial of high-dose opioid therapy for pain management.', 'Consider alternative therapies such as spinal cord stimulation or enhanced external counterpulsation.', 'Enroll the patient in a cardiac rehabilitation program.']",D,"Patient with moderate to high probability of coronary artery disease -> History and physical examination -> ECG and laboratory testing (fasting lipids, glucose, suspected exacerbating conditions, e.g., anemia? -> Assess LV function -> Surgical candidate? -> Refractory symptoms not amenable to PCI or CABG -> Consider other therapies (spinal cord stimulation, external counterpulsation?",stable angina
"A 58-year-old male with a history of hypertension and hyperlipidemia presents with persistent, exertional chest pain despite being on maximal doses of beta-blockers, nitrates, and calcium channel blockers. Angiography reveals severe triple-vessel coronary artery disease that is not amenable to PCI or CABG due to distal vessel disease and prior failed bypass grafts. Left ventricular function is moderately reduced. What is the MOST appropriate next step in management?",Consider alternative therapies such as spinal cord stimulation or enhanced external counterpulsation,"['Increase the dose of beta-blockers', 'Initiate treatment with ranolazine', 'Consider alternative therapies such as spinal cord stimulation or enhanced external counterpulsation', 'Refer for cardiac transplantation', 'Prescribe a short-acting nitrate for breakthrough pain']",C,"Patient with moderate to high probability of coronary artery disease -> History and physical examination -> ECG and laboratory testing (fasting lipids, glucose, suspected exacerbating conditions, e.g., anemia? -> Assess LV function -> Refractory symptoms not amenable to PCI or CABG -> Consider other therapies (spinal cord stimulation, external counterpulsation?",stable angina
"A 54-year-old woman with a history of chronic alcohol abuse is admitted to the hospital with complaints of generalized weakness and muscle cramps. Her serum potassium level is 2.8 mmol/L. After confirming the hypokalemia is not pseudohypokalemia, what is the next step in determining the etiology of her hypokalemia?",Check the patient's urine potassium level to assess renal potassium wasting.,"['Administer intravenous potassium immediately.', 'Check the patient's urine potassium level to assess renal potassium wasting.', 'Measure the transtubular potassium gradient (TTKG).', 'Evaluate the patient for hyperaldosteronism.', 'Start the patient on a high-potassium diet.']",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic acidosis -> GI K+ loss,hypokalemia
A 58-year-old male with a history of chronic diarrhea presents to the emergency department with muscle weakness and fatigue. His serum potassium is 2.8 mmol/L. Initial labs show a urine potassium level of 25 mmol/day. What is the next step in determining the etiology of his hypokalemia?,Calculate the transtubular potassium gradient (TTKG).,"[""'Obtain plasma renin and aldosterone levels.'"", ""'Calculate the transtubular potassium gradient (TTKG).'"", ""'Administer intravenous potassium chloride.'"", ""'Obtain a detailed medication history.'"", ""'Check serum magnesium levels.'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic acidosis -> GI K+ loss,hypokalemia
A 55-year-old male with a history of hypertension presents to the emergency department complaining of muscle weakness and fatigue. His serum potassium level is 3.2 mmol/L. His urine potassium is >15 mmol/g Cr. TTKG is >4. Blood pressure is normal. Acid-base status is normal. He admits to profuse sweating during his job as a construction worker. What is the most likely underlying cause of his hypokalemia?,Profuse sweating,"[""'Diuretic use'"", ""'Profuse sweating'"", ""'Primary hyperaldosteronism'"", ""'Renal tubular acidosis'"", ""'Magnesium deficiency'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Normal -> Profuse sweating,hypokalemia
"A 55-year-old patient with a history of hypertension presents with muscle weakness and fatigue. Lab results show a serum K+ of 3.0 mmol/L. Further investigation reveals a urine K+ >15 mmol/g Cr, TTKG >4, low blood pressure, and metabolic alkalosis. Considering the patient's presentation and lab findings, which of the following is the most likely cause of hypokalemia?",Profuse sweating,"[""'Diuretic use'"", ""'Profuse sweating'"", ""'Primary hyperaldosteronism'"", ""'Renal tubular acidosis'"", ""'Inadequate potassium intake'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Profuse sweating,hypokalemia
"A 45-year-old male with a history of hypertension presents to the clinic with muscle weakness and fatigue. His serum potassium is 3.0 mmol/L. Initial labs show a urine K+ >15 mmol/day. TTKG is calculated to be 5. Blood pressure is elevated. Aldosterone levels are low, and cortisol levels are normal. What is the most likely cause of his hypokalemia?",Profuse sweating,"[""'Diuretic use'"", ""'Profuse sweating'"", ""'Renal tubular acidosis'"", ""'Magnesium deficiency'"", ""'Primary hyperaldosteronism'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> Check Cortisol -> Normal -> Profuse sweating,hypokalemia
"A 30-year-old woman with a history of hypertension is evaluated for persistent hypokalemia (K+ 3.0 mmol/L) despite oral potassium supplementation. Her blood pressure is elevated, and she denies diuretic use. Initial labs reveal a urine K+ >15 mmol/day. What is the MOST likely next step in evaluating the cause of her hypokalemia?",Check renin levels.,"['Administer intravenous potassium.', 'Measure serum magnesium levels.', 'Check renin levels.', 'Perform an ECG to assess for cardiac arrhythmias.', 'Prescribe a potassium-sparing diuretic.']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> Check Cortisol -> Normal -> Profuse sweating,hypokalemia
A 45-year-old male presents with a serum potassium level of 3.2 mmol/L. Initial assessment reveals no signs of pseudohypokalemia. Further evaluation shows a urine potassium level of 10 mmol/day. Acid-base status is normal. What is the most likely cause of his hypokalemia?,Profuse sweating,"[""'Diuretic use'"", ""'Profuse sweating'"", ""'Hyperaldosteronism'"", ""'Magnesium deficiency'"", ""'Renal tubular acidosis'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Normal -> Profuse sweating,hypokalemia
A 45-year-old patient presents with muscle weakness and fatigue. Lab results show a serum potassium level of 3.2 mmol/L. Initial assessment reveals no obvious causes such as diuretic use or diarrhea. What is the next step in evaluating the cause of hypokalemia?,Assess the patient's urine potassium level to differentiate between renal and extrarenal potassium loss.,"[""'Check the patient's magnesium level.'"", ""'Assess the patient's urine potassium level to differentiate between renal and extrarenal potassium loss.'"", ""'Immediately administer intravenous potassium.'"", ""'Obtain a detailed dietary history.'"", ""'Order an ECG to assess for cardiac arrhythmias.'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Profuse sweating,hypokalemia
A 25-year-old athlete is evaluated for persistent hypokalemia despite oral potassium supplementation. Initial labs show a serum K+ of 3.2 mmol/L. Urine K+ is elevated at 30 mmol/day. TTKG is calculated to be 5. Blood pressure is normal. Acid-base status is normal. Which of the following is the MOST likely cause of hypokalemia in this patient?,Profuse sweating,"[""'Magnesium deficiency'"", ""'Profuse sweating'"", ""'Bartter syndrome'"", ""'Primary hyperaldosteronism'"", ""'Use of thiazide diuretics'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Normal -> Profuse sweating,hypokalemia
"A 45-year-old male with a history of hypertension presents to the emergency department with muscle weakness and fatigue. His serum potassium is 3.0 mmol/L. Initial labs reveal a urine potassium level of 25 mmol/day, TTKG > 4, low blood pressure, and metabolic alkalosis. Which of the following is the most likely cause of his hypokalemia?",Profuse sweating,"[""'Diuretic use'"", ""'Profuse sweating'"", ""'Renal tubular acidosis'"", ""'Magnesium deficiency'"", ""'Primary hyperaldosteronism'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Profuse sweating,hypokalemia
A 45-year-old male with a history of hypertension presents with muscle weakness and fatigue. His serum potassium is 3.2 mmol/L. Urine K+ is 20 mmol/day. TTKG is 5. Blood pressure is elevated. Aldosterone and cortisol levels are normal. What is the most likely cause of his hypokalemia?,Profuse sweating,"[""'Diuretic use'"", ""'Profuse sweating'"", ""'Renal tubular acidosis'"", ""'Magnesium deficiency'"", ""'Primary hyperaldosteronism'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> Check Cortisol -> Normal -> Profuse sweating,hypokalemia
"A 55-year-old male with a history of hypertension presents with muscle weakness and fatigue. His serum potassium is 3.0 mmol/L. Urine K+ is >15 mmol/day. TTKG is >4. Blood pressure is elevated. Renin levels are low, and cortisol levels are normal. Which of the following is the MOST likely cause of his hypokalemia?",Profuse sweating,"[""'Diuretic use'"", ""'Profuse sweating'"", ""'Renal tubular acidosis'"", ""'Magnesium deficiency'"", ""'Primary hyperaldosteronism'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> Check Cortisol -> Normal -> Profuse sweating,hypokalemia
A 55-year-old woman with a history of hypertension presents with muscle weakness and fatigue. Her serum potassium is 3.0 mmol/L. Initial labs reveal a normal CBC and serum magnesium. What is the next step in determining the etiology of her hypokalemia?,Check urine potassium level.,"['Administer intravenous potassium chloride.', 'Check urine potassium level.', 'Order a renal ultrasound.', 'Measure plasma renin and aldosterone levels.', 'Start a potassium-sparing diuretic.']",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Remote diuretic use,hypokalemia
A 55-year-old woman with a history of hypertension and recent diuretic use is admitted to the hospital with muscle weakness and fatigue. Her serum potassium level is 2.8 mmol/L. A urine potassium level is obtained and found to be 40 mmol/day. What is the most likely underlying cause of her hypokalemia?,Remote diuretic use,"[""'Potassium-free diet'"", ""'Remote diuretic use'"", ""'Magnesium deficiency'"", ""'Renal tubular acidosis'"", ""'Hyperaldosteronism'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Remote diuretic use,hypokalemia
A 55-year-old woman with a history of chronic vomiting presents with muscle weakness and a serum potassium level of 3.0 mmol/L. Initial labs reveal metabolic alkalosis. What is the most likely cause of her hypokalemia?,Remote vomiting or stomach drainage.,"[""'Increased intake of potassium-rich foods.'"", ""'Remote vomiting or stomach drainage.'"", ""'Renal tubular acidosis.'"", ""'Magnesium deficiency.'"", ""'Primary hyperaldosteronism.'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Remote vomiting or stomach drainage,hypokalemia
A 55-year-old female with a history of bulimia nervosa is admitted to the hospital with complaints of generalized weakness and muscle cramps. Her serum potassium is 2.8 mmol/L. A spot urine potassium is ordered and returns elevated at 40 mmol/L. What is the MOST likely cause of her hypokalemia?,Remote vomiting or stomach drainage,"[""'Increased intake of potassium in the diet'"", ""'Remote vomiting or stomach drainage'"", ""'Magnesium deficiency'"", ""'Increased aldosterone secretion'"", ""'Use of thiazide diuretics'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Remote vomiting or stomach drainage,hypokalemia
"A 54-year-old woman with a history of chronic diarrhea presents to the emergency department with muscle weakness and fatigue. Her serum potassium is 2.8 mmol/L. After ruling out pseudohypokalemia, what is the next step to determine the etiology of her hypokalemia?",Check urine potassium levels to differentiate between renal and extrarenal potassium loss.,"['Administer intravenous potassium immediately.', 'Check urine potassium levels to differentiate between renal and extrarenal potassium loss.', 'Measure plasma renin and aldosterone levels.', 'Perform an ECG to assess for cardiac abnormalities.', 'Obtain a detailed dietary history focusing on potassium intake.']",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Variable -> Nonreabsorbable anions other than HCO3- -> Hippurate,hypokalemia
A 45-year-old male with a history of alcohol abuse is admitted to the hospital with hypokalemia (K+ 3.0 mmol/L). His urine K+ is >15 mmol/day and TTKG is >4. Blood pressure is normal. Acid-base status shows metabolic alkalosis. Which of the following is the MOST likely cause of his hypokalemia?,Hippurate,"[""'Diuretics'"", ""'Hippurate'"", ""'Licorice ingestion'"", ""'Hypomagnesemia'"", ""'Vomiting'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Variable -> Nonreabsorbable anions other than HCO3- -> Hippurate,hypokalemia
A 54-year-old male presents with muscle weakness and fatigue. His serum potassium is 3.2 mmol/L. Initial assessment reveals no obvious causes of hypokalemia. Urine potassium is measured at 10 mmol/day. What is the MOST likely cause of his hypokalemia?,Penicillin use,"[""'Diuretic use'"", ""'Penicillin use'"", ""'Magnesium deficiency'"", ""'Vomiting'"", ""'Hyperaldosteronism'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Variable -> Nonreabsorbable anions other than HCO3- -> Penicillin,hypokalemia
A 55-year-old male presents with muscle weakness and fatigue. His serum potassium is 3.0 mmol/L. A urine potassium level is found to be 30 mmol/day. TTKG is calculated to be 5. Blood pressure is normal. Acid-base status reveals a normal pH. Which of the following is the most likely cause of his hypokalemia?,Penicillin,"[""'Diarrhea'"", ""'Penicillin'"", ""'Licorice ingestion'"", ""'Hyperaldosteronism'"", ""'Excessive sweating'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Variable -> Nonreabsorbable anions other than HCO3- -> Penicillin,hypokalemia
A 55-year-old female with a history of chronic alcoholism presents with muscle weakness and fatigue. Her serum potassium is 3.0 mmol/L. Initial lab results reveal a urine potassium level of 10 mmol/day and metabolic acidosis. What is the most likely cause of her hypokalemia?,Renal tubular acidosis type 1,"[""'Diuretic use'"", ""'Renal tubular acidosis type 1'"", ""'Pseudohypokalemia'"", ""'Hyperaldosteronism'"", ""'Increased potassium intake'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic acidosis -> RTA type 1,hypokalemia
"A 54-year-old woman with a history of hypertension is evaluated for persistent hypokalemia (K+ 3.2 mmol/L) despite oral potassium supplementation. Her blood pressure is well-controlled with amlodipine. Initial labs show a normal CBC, normal magnesium, and a BMP notable for a bicarbonate of 30 mEq/L. A spot urine potassium is ordered and returns elevated at 40 mmol/L. What is the next step in determining the etiology of her hypokalemia?",Calculate the transtubular potassium gradient (TTKG).,"['Obtain a serum aldosterone and renin level.', 'Administer intravenous magnesium sulfate.', 'Perform a 24-hour urine collection for potassium.', 'Calculate the transtubular potassium gradient (TTKG).', 'Start her on a potassium-sparing diuretic.']",D,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic acidosis -> RTA type 1,hypokalemia
A 55-year-old male with a history of chronic alcoholism presents with muscle weakness and fatigue. His serum potassium is 3.0 mmol/L. Initial labs show a urine potassium level of 10 mmol/day and metabolic acidosis. Which of the following is the most likely diagnosis?,Renal tubular acidosis type 2,"['Pseudohypokalemia', 'Excessive B2-adrenergic agonist use', 'Renal tubular acidosis type 2', 'Primary hyperaldosteronism', 'Bartter's syndrome']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic acidosis -> RTA type 2,hypokalemia
"A 55-year-old male with a history of chronic diarrhea presents to the emergency department with muscle weakness and fatigue. His serum potassium is 3.0 mmol/L. Initial labs show a urine K+ of 20 mmol/day and a TTKG of 5. Blood pressure is normal, and acid-base status reveals metabolic acidosis. What is the most likely underlying cause of his hypokalemia?",Renal tubular acidosis type 2,"['Extrarenal potassium loss', 'Pseudohypokalemia', 'Renal tubular acidosis type 2', 'Increased B2-adrenergic activity', 'Low magnesium levels']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic acidosis -> RTA type 2,hypokalemia
"A 54-year-old male with a history of poorly controlled diabetes presents to the emergency department with complaints of nausea, vomiting, and abdominal pain. Initial labs reveal a serum potassium level of 2.8 mmol/L. After confirming the hypokalemia is not pseudohypokalemia, what is the next step in determining the etiology of his hypokalemia, according to the provided text?",Check urine potassium levels to differentiate between renal and extrarenal potassium loss.,"['Administer intravenous potassium immediately.', 'Check urine potassium levels to differentiate between renal and extrarenal potassium loss.', 'Obtain plasma renin and aldosterone levels.', 'Calculate the transtubular potassium gradient (TTKG).', 'Start a magnesium infusion.']",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic acidosis -> DKA,hypokalemia
"A 54-year-old male with a history of poorly controlled diabetes presents with increasing fatigue, muscle weakness, and frequent urination. His serum potassium is 3.2 mmol/L. Initial labs show a urine K+ of 20 mmol/g Cr and a TTKG of 5. Blood pressure is normal. Further evaluation reveals metabolic acidosis on arterial blood gas. Which of the following is the most likely underlying cause of his hypokalemia?",Diabetic ketoacidosis,"['Primary hyperaldosteronism', 'Gitelman syndrome', 'Licorice ingestion', 'Diabetic ketoacidosis', 'Hypomagnesemia']",D,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic acidosis -> DKA,hypokalemia
A 55-year-old male with a history of chronic alcoholism is admitted to the hospital due to severe hypokalemia (K+ 2.8 mmol/L). Initial assessment reveals no signs of pseudohypokalemia. Further investigation reveals urine K+ <15 mmol/day. Acid-base status reveals metabolic acidosis. Which of the following could be contributing to the patient's hypokalemia?,Amphotericin B,"[""'Furosemide'"", ""'Amphotericin B'"", ""'ACE inhibitors'"", ""'Amiloride'"", ""'Spironolactone'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic acidosis -> Amphotericin B,hypokalemia
"A 55-year-old patient with a history of chronic alcoholism is admitted to the hospital with muscle weakness and an electrolyte imbalance showing a serum K+ level of 2.8 mmol/L. After ruling out pseudohypokalemia, a urine K+ level is found to be 20 mmol/day. Further evaluation reveals a TTKG >4, normal blood pressure, and metabolic acidosis. Which of the following is the most likely cause of this patient's hypokalemia?",Amphotericin B use,"[""'Diarrhea'"", ""'Amphotericin B use'"", ""'Hyperaldosteronism'"", ""'Licorice ingestion'"", ""'Magnesium deficiency'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic acidosis -> Amphotericin B,hypokalemia
"A 55-year-old male with a history of chronic obstructive pulmonary disease presents to the emergency department with complaints of muscle weakness and fatigue. His serum potassium level is 3.0 mmol/L. After ruling out pseudohypokalemia, what is the next step in determining the etiology of his hypokalemia?",Check the patient's urine potassium level to differentiate between renal and extrarenal potassium loss.,"['Administer intravenous potassium chloride immediately.', 'Order an ECG to assess for cardiac abnormalities.', 'Check the patient's urine potassium level to differentiate between renal and extrarenal potassium loss.', 'Obtain a detailed dietary history to assess potassium intake.', 'Measure serum magnesium levels.']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic acidosis -> Acetazolamide,hypokalemia
"A 55-year-old patient with a serum potassium level of 3.2 mmol/L is being evaluated for hypokalemia. Initial assessment reveals no obvious cause, and further investigation is warranted. The urine potassium level is found to be 20 mmol/g creatinine, indicating renal potassium loss. Subsequent transtubular potassium gradient (TTKG) calculation shows a value of 5. Blood pressure is normal. Arterial blood gas reveals metabolic acidosis. Which of the following is the MOST likely underlying cause of this patient's hypokalemia?",Acetazolamide,"['Furosemide', 'Spironolactone', 'Amiloride', 'Acetazolamide', 'Triamterene']",D,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic acidosis -> Acetazolamide,hypokalemia
