question,answer,options,correct_option,path,condition
"A 23-year-old college student presents to the clinic with a red eye. He reports superficial pain and normal vision. Examination reveals redness localized to a specific area of the conjunctiva, along with a watery discharge. The patient denies any itching but mentions he started using a new brand of eye drops a few days ago. What is the most appropriate next step in management?",Discontinue or replace the new eye drops.,"['Prescribe topical antibiotics.', 'Refer to ophthalmology for further evaluation.', 'Recommend cool compresses and artificial tears.', 'Prescribe topical steroids.', 'Discontinue or replace the new eye drops.']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is localized to a specific area. -> Assess for conjunctival lesions. -> Conjunctival lesion is present. -> Discharge is watery or mucoid. -> No itching is present. -> Viral -> Patient has a history of medication use. -> Discontinue or replace offending agent.,the red eye
"A 23-year-old patient presents to the clinic with a red eye. The patient reports localized redness, watery discharge, and no itching. They deny any medication use. What is the most likely cause of the patient's red eye?",Allergic conjunctivitis,"['Bacterial conjunctivitis', 'Scleritis', 'Acute angle-closure glaucoma', 'Anterior uveitis', 'Allergic conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Assess for deep pain. -> Determine the pattern of redness. -> Redness is localized to a specific area. -> Assess for conjunctival lesions. -> Conjunctival lesion is present. -> Discharge is watery or mucoid. -> No itching is present. -> Viral -> Patient has no history of medication use. -> Allergic,the red eye
"A 24-year-old college student presents to the campus health clinic with a red, irritated eye. He reports the redness started yesterday and has been getting progressively worse. He denies any pain, vision changes, or trauma to the eye. He mentions that his eyelids feel a bit crusty and uncomfortable. Examination reveals diffuse redness of the conjunctiva, mild eyelid inflammation, and a watery discharge. He denies any itching. What is the most likely cause of his red eye?",Viral conjunctivitis,"['Bacterial conjunctivitis', 'Allergic conjunctivitis', 'Acute angle-closure glaucoma', 'Corneal abrasion', 'Viral conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is spread throughout the eye. -> Examine the eyelids. -> Eyelids are abnormal. -> Assess for eyelid drooping. -> Conjunctival lesion is present. -> Discharge is watery or mucoid. -> No itching is present. -> Viral -> Patient has no history of medication use. -> Allergic,the red eye
"A 23-year-old patient presents to the clinic with a red eye. The patient reports superficial pain and normal vision. Upon examination, the redness is spread throughout the eye, the eyelids appear normal, and a conjunctival lesion is noted with a watery discharge. The patient denies any itching or medication use. What is the most likely cause of the patient's red eye?",Allergic conjunctivitis,"['Orbital cellulitis', 'Scleritis', 'Acute angle-closure glaucoma', 'Anterior uveitis (iritis)', 'Allergic conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is spread throughout the eye. -> Examine the eyelids. -> Eyelids are normal. -> Check for the presence of discharge. -> Conjunctival lesion is present. -> Discharge is watery or mucoid. -> No itching is present. -> Viral -> Patient has no history of medication use. -> Allergic,the red eye
"A 23-year-old college student presents to the clinic with a red right eye. He reports the redness started yesterday and is associated with a watery discharge. He denies any pain, vision changes, or itching. He also denies any history of medication use. Examination reveals conjunctival injection localized to the right eye with a small conjunctival lesion. What is the most likely cause of his red eye?",Allergic conjunctivitis,"['Bacterial conjunctivitis', 'Acute angle-closure glaucoma', 'Anterior uveitis (iritis)', 'Scleritis', 'Allergic conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is localized to a specific area. -> Assess for conjunctival lesions. -> Conjunctival lesion is present. -> Discharge is watery or mucoid. -> No itching is present. -> Viral -> Patient has no history of medication use. -> Allergic,the red eye
"A 30-year-old patient presents to the clinic with a red eye. The patient reports localized redness, itching, and a watery discharge. Examination reveals a conjunctival lesion. What is the most likely cause of the patient's symptoms?",Allergic conjunctivitis,"['Bacterial conjunctivitis', 'Viral conjunctivitis', 'Subconjunctival hemorrhage', 'Anterior uveitis', 'Allergic conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Assess for deep pain. -> Determine the pattern of redness. -> Redness is localized to a specific area. -> Assess for conjunctival lesions. -> Conjunctival lesion is present. -> Discharge is watery or mucoid. -> Itching is present.,the red eye
"A 25-year-old patient presents to the clinic with a red eye. The patient reports superficial pain, normal vision, diffuse redness, abnormal eyelids, watery discharge, and itching. What is the most likely diagnosis?",Allergic conjunctivitis,"['Bacterial conjunctivitis', 'Scleritis', 'Acute angle-closure glaucoma', 'Anterior uveitis (iritis)', 'Allergic conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is spread throughout the eye. -> Examine the eyelids. -> Eyelids are abnormal. -> Assess for eyelid drooping. -> Conjunctival lesion is present. -> Discharge is watery or mucoid. -> Itching is present.,the red eye
"A 23-year-old patient presents to the emergency department with a red eye. The patient reports superficial pain, normal vision, and diffuse redness throughout the eye. Examination reveals normal eyelids, a conjunctival lesion, watery discharge, and itching. What is the most likely cause of the patient's symptoms?",Allergic conjunctivitis,"['Bacterial conjunctivitis', 'Acute angle-closure glaucoma', 'Anterior uveitis (iritis)', 'Scleritis', 'Allergic conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is spread throughout the eye. -> Examine the eyelids. -> Eyelids are normal. -> Check for the presence of discharge. -> Conjunctival lesion is present. -> Discharge is watery or mucoid. -> Itching is present.,the red eye
"A 25-year-old patient presents to the clinic with a red eye. The patient reports superficial pain, normal vision, and localized redness with a conjunctival lesion. They also mention a watery discharge and itching. What is the most likely cause?",Allergic conjunctivitis,"['Bacterial conjunctivitis', 'Scleritis', 'Acute angle-closure glaucoma', 'Anterior uveitis', 'Allergic conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is localized to a specific area. -> Assess for conjunctival lesions. -> Conjunctival lesion is present. -> Discharge is watery or mucoid. -> Itching is present.,the red eye
"A 24-year-old male presents to the emergency department with a red, painful eye. He reports a sudden onset of symptoms, including a purulent discharge. Upon examination, the redness appears localized, and there is a visible lesion on the conjunctiva. What is the most likely diagnosis and appropriate initial management?",Bacterial conjunctivitis; initiate broad-spectrum topical antibiotics.,"['Viral conjunctivitis; recommend cool compresses and astringent drops.', 'Allergic conjunctivitis; prescribe topical antihistamine and mast cell stabilizing drops.', 'Iritis; refer to ophthalmology for evaluation and treatment.', 'Corneal abrasion; prescribe topical antibiotic ointment and patching.', 'Bacterial conjunctivitis; initiate broad-spectrum topical antibiotics.']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Assess for deep pain. -> Determine the pattern of redness. -> Redness is localized to a specific area. -> Assess for conjunctival lesions. -> Conjunctival lesion is present. -> Discharge is purulent. -> Bacterial conjunctivitis,the red eye
"A 24-year-old male presents to the emergency department complaining of a red, painful eye. He reports a foreign body sensation, generalized redness, and purulent discharge. Examination reveals abnormal eyelids with a conjunctival lesion. What is the most likely diagnosis?",Bacterial conjunctivitis,"['Viral conjunctivitis', 'Allergic conjunctivitis', 'Acute angle-closure glaucoma', 'Iritis', 'Bacterial conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is spread throughout the eye. -> Examine the eyelids. -> Eyelids are abnormal. -> Assess for eyelid drooping. -> Conjunctival lesion is present. -> Discharge is purulent. -> Bacterial conjunctivitis,the red eye
"A 24-year-old college student presents to the campus health clinic complaining of a red, irritated eye for the past 24 hours. He reports superficial pain and normal vision. Examination reveals diffuse redness, normal eyelids, and a purulent discharge. What is the most likely diagnosis?",Bacterial conjunctivitis,"['Viral conjunctivitis', 'Allergic conjunctivitis', 'Acute angle-closure glaucoma', 'Anterior uveitis', 'Bacterial conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is spread throughout the eye. -> Examine the eyelids. -> Eyelids are normal. -> Check for the presence of discharge. -> Conjunctival lesion is present. -> Discharge is purulent. -> Bacterial conjunctivitis,the red eye
A 24-year-old male presents to the emergency department complaining of a red and painful eye. He reports superficial pain and no changes in his vision. Examination reveals redness localized to one area of the eye with a purulent discharge and a conjunctival lesion. Which of the following is the MOST likely diagnosis?,Bacterial conjunctivitis,"['Viral conjunctivitis', 'Allergic conjunctivitis', 'Scleritis', 'Acute angle-closure glaucoma', 'Bacterial conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is localized to a specific area. -> Assess for conjunctival lesions. -> Conjunctival lesion is present. -> Discharge is purulent. -> Bacterial conjunctivitis,the red eye
"A 30-year-old patient presents to the emergency department complaining of a red eye. He denies any pain, vision changes, or recent trauma. Upon examination, the redness is localized to a specific area of the eye and there is no presence of conjunctival lesions. What is the most appropriate initial course of action?",Nonspecific conjunctivitis,"['Corneal ulcer treatment', 'Viral conjunctivitis treatment', 'Bacterial conjunctivitis treatment', 'Scleritis treatment', 'Nonspecific conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Assess for deep pain. -> Determine the pattern of redness. -> Redness is localized to a specific area. -> Assess for conjunctival lesions. -> Conjunctival lesion is not present. -> Nonspecific conjunctivitis,the red eye
"A 30-year-old patient complains of a red eye with diffuse redness, superficial pain, and normal vision. Examination reveals abnormal eyelids without drooping or conjunctival lesions. What is the most likely diagnosis?",Nonspecific conjunctivitis,"['Bacterial conjunctivitis', 'Acute angle-closure glaucoma', 'Scleritis', 'Viral conjunctivitis', 'Nonspecific conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is spread throughout the eye. -> Examine the eyelids. -> Eyelids are abnormal. -> Assess for eyelid drooping. -> Conjunctival lesion is not present. -> Nonspecific conjunctivitis,the red eye
"A 25-year-old man presents to the clinic with a red eye. He reports superficial pain and normal vision. Examination reveals redness spread throughout the eye, normal eyelids, and no discharge or conjunctival lesions. What is the most likely diagnosis?",Nonspecific conjunctivitis,"['Bacterial conjunctivitis', 'Viral conjunctivitis', 'Allergic conjunctivitis', 'Acute angle-closure glaucoma', 'Nonspecific conjunctivitis']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is spread throughout the eye. -> Examine the eyelids. -> Eyelids are normal. -> Check for the presence of discharge. -> Conjunctival lesion is not present. -> Nonspecific conjunctivitis,the red eye
"A 23-year-old college student presents to the campus health clinic with a red eye. He reports mild discomfort, but no significant pain or vision changes. Examination reveals localized redness without any visible lesions on the conjunctiva. What is the most likely diagnosis and appropriate initial management?",Nonspecific conjunctivitis; treat with topical antihistamine or mild topical antibiotic.,"['Acute angle-closure glaucoma; immediate referral to ophthalmologist.', 'Anterior uveitis; refer for proper diagnosis and treatment within 24 hours.', 'Bacterial conjunctivitis; obtain cultures and Gram stain.', 'Viral conjunctivitis; cool compresses and astringent drops.', 'Nonspecific conjunctivitis; treat with topical antihistamine or mild topical antibiotic.']",E,Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is localized to a specific area. -> Assess for conjunctival lesions. -> Conjunctival lesion is not present. -> Nonspecific conjunctivitis,the red eye
"A 45-year-old construction worker presents to the clinic with a red eye. Upon examination, the redness is localized to the nasal side of the eye, and a raised, yellowish lesion is noted on the conjunctiva but not extending onto the cornea. What is the most likely diagnosis and appropriate initial management?",Reassurance and artificial tears for symptomatic relief.,"['Topical antibiotics for suspected bacterial infection.', 'Urgent referral to an ophthalmologist for possible corneal ulcer.', 'Topical steroids to reduce inflammation.', 'Reassurance and artificial tears for symptomatic relief.', 'Surgical excision for cosmetic reasons.']",D,"Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Assess for deep pain. -> Determine the pattern of redness. -> Redness is localized to a specific area. -> Assess for conjunctival lesions. -> Conjunctival lesion is present. -> Pingueculum, pterygium",the red eye
A 35-year-old patient presents to the clinic with a red eye. The patient reports superficial pain and normal vision. Examination reveals diffuse redness and abnormal eyelids with a conjunctival lesion. What is the most likely diagnosis?,Pingueculum or pterygium,"['Orbital cellulitis', 'Scleritis', 'Acute angle-closure glaucoma', 'Anterior uveitis (iritis)', 'Pingueculum or pterygium']",E,"Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is spread throughout the eye. -> Examine the eyelids. -> Eyelids are abnormal. -> Assess for eyelid drooping. -> Conjunctival lesion is present. -> Pingueculum, pterygium",the red eye
"A 35-year-old patient presents to the clinic with a red eye. The patient reports superficial pain and normal vision. Upon examination, the redness is spread throughout the eye, the eyelids appear normal, and there is no discharge. A conjunctival lesion is noted. What is the most likely diagnosis?","Pingueculum, pterygium","['Acute angle-closure glaucoma', 'Orbital cellulitis', 'Scleritis', 'Anterior uveitis (iritis)', 'Pingueculum, pterygium']",E,"Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is spread throughout the eye. -> Examine the eyelids. -> Eyelids are normal. -> Check for the presence of discharge. -> Conjunctival lesion is present. -> Pingueculum, pterygium",the red eye
"A 45-year-old male presents to the clinic with a red eye. He reports mild discomfort localized to the nasal side of his eye, but denies any vision changes, deep pain, or recent trauma. Examination reveals a raised, yellowish-white lesion on the conjunctiva near the cornea. What is the most likely diagnosis and appropriate initial management?",Reassurance and artificial tears for symptomatic relief.,"['Topical antibiotics to prevent infection.', 'Urgent referral to an ophthalmologist for possible corneal ulcer.', 'Topical steroids to reduce inflammation.', 'Oral antibiotics for possible bacterial conjunctivitis.', 'Reassurance and artificial tears for symptomatic relief.']",E,"Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is localized to a specific area. -> Assess for conjunctival lesions. -> Conjunctival lesion is present. -> Pingueculum, pterygium",the red eye
"A 50-year-old male presents to the emergency department with a red eye. He denies any trauma or vision changes. Upon examination, the redness is localized, and there are no conjunctival lesions. What is the most likely diagnosis?",Episcleritis or subconjunctival hemorrhage,"['Orbital cellulitis', 'Acute angle-closure glaucoma', 'Anterior uveitis (iritis)', 'Corneal ulcer', 'Episcleritis or subconjunctival hemorrhage']",E,"Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Assess for deep pain. -> Determine the pattern of redness. -> Redness is localized to a specific area. -> Assess for conjunctival lesions. -> Conjunctival lesion is not present. -> Subconjunctival hemorrhage, Episcleritis",the red eye
"A 50-year-old patient presents with a red eye, reporting superficial pain and normal vision. Examination reveals diffuse redness and eyelid abnormalities, but no conjunctival lesion. What is the most likely diagnosis?",Episcleritis,"['Orbital cellulitis', 'Acute angle-closure glaucoma', 'Anterior uveitis (iritis)', 'Corneal ulcer', 'Episcleritis']",E,"Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is spread throughout the eye. -> Examine the eyelids. -> Eyelids are abnormal. -> Assess for eyelid drooping. -> Conjunctival lesion is not present. -> Subconjunctival hemorrhage, Episcleritis",the red eye
"A 32-year-old patient presents to the emergency department with a red eye. The patient reports superficial pain and normal vision. Examination reveals diffuse redness throughout the eye, normal eyelids, and no discharge or conjunctival lesions. What is the most likely diagnosis?",Subconjunctival hemorrhage or Episcleritis,"['Viral conjunctivitis', 'Acute angle-closure glaucoma', 'Scleritis', 'Anterior uveitis (iritis)', 'Subconjunctival hemorrhage or Episcleritis']",E,"Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is spread throughout the eye. -> Examine the eyelids. -> Eyelids are normal. -> Check for the presence of discharge. -> Conjunctival lesion is not present. -> Subconjunctival hemorrhage, Episcleritis",the red eye
"A 52-year-old male presents to the emergency department with a red eye. He reports no vision changes, but some mild superficial pain. Upon examination, visual acuity is normal, and redness is localized without any conjunctival lesions. What is the most likely diagnosis?",Subconjunctival hemorrhage or episcleritis.,"['Orbital cellulitis', 'Acute angle-closure glaucoma', 'Anterior uveitis (iritis)', 'Corneal ulcer', 'Subconjunctival hemorrhage or episcleritis.']",E,"Determine the cause and appropriate treatment for a patient presenting with a red eye. -> Evaluate the type and location of pain. -> Patient experiences superficial pain. -> Patient has normal vision. -> Assess the pattern of redness. -> Redness is localized to a specific area. -> Assess for conjunctival lesions. -> Conjunctival lesion is not present. -> Subconjunctival hemorrhage, Episcleritis",the red eye
"A 25-year-old patient with a known allergy to peanuts presents to the emergency department with acute respiratory distress, hives, and angioedema after accidentally consuming a peanut-containing product. Initial assessment reveals stridor and a blood pressure of 80/60 mmHg. After excluding other causes, what is the MOST appropriate next step in the management of this patient?","Assess airway, breathing, circulation, and mentation. Place patient in Trendelenburg position and give O2.","['Administer IV furosemide', 'Perform immediate endotracheal intubation', 'Assess airway, breathing, circulation, and mentation. Place patient in Trendelenburg position and give O2.', 'Administer a bolus of normal saline', 'Obtain a detailed allergy history']",C,"Assess history and vital signs, excluding other causes -> Assess airway, breathing, circulation, and mentation. Place patient in Trendelenburg position and give O2. -> Establish airway -> Administer epinephrine -> Administer IV fluids and reevaluate in 5-10 minutes",anaphylaxis
"A 30-year-old patient experiences acute bronchospasm and generalized urticaria after being stung by a bee. Initial treatment includes epinephrine and albuterol. After stabilization, what is the MOST appropriate next step in managing this patient's anaphylactic reaction?",Counsel the patient on avoidance strategies and consider prescribing an epinephrine autoinjector.,"['Administer intravenous theophylline for persistent bronchospasm.', 'Discharge the patient with instructions to follow up with an allergist.', 'Prescribe a short course of oral antibiotics to prevent secondary infection.', 'Counsel the patient on avoidance strategies and consider prescribing an epinephrine autoinjector.', 'Initiate desensitization therapy immediately before discharge.']",D,"Assess history and vital signs, excluding other causes -> Bronchospasm -> observe for 24 hr -> Counsel patient to prevent future episodes -> Consider providing anaphylaxis kit -> Consider desensitization",anaphylaxis
"A 30-year-old patient experiences sudden onset of dyspnea, wheezing, and hypotension after being stung by a bee. Initial management includes assessing vital signs, administering oxygen, and injecting epinephrine. After initial stabilization, what is the MOST appropriate next step in managing this patient's anaphylactic reaction?",Instruct the patient on ways to avoid future exposure to the inciting agent and consider desensitization if avoidance is difficult.,"['Administer a bolus of intravenous normal saline.', 'Administer intravenous theophylline for bronchodilation.', 'Prescribe a short course of oral antibiotics.', 'Instruct the patient on ways to avoid future exposure to the inciting agent and consider desensitization if avoidance is difficult.', 'Order a CT scan of the chest to rule out pulmonary embolism.']",D,"Assess history and vital signs, excluding other causes -> Arrhythmia -> Correct hypoxemia, hypotension -> Usual Antiarrhythmic Therapy -> observe for 24 hr -> Counsel patient to prevent future episodes -> Consider providing anaphylaxis kit -> Consider desensitization",anaphylaxis
"A 23-year-old patient with a known history of severe allergic reactions experiences sudden onset of dyspnea, wheezing, and throat tightness after accidentally consuming peanuts. Initial assessment reveals significant bronchospasm and compromised breathing. After initial treatment and stabilization, what is the MOST appropriate next step in managing this patient's anaphylaxis?",Observe the patient for 24 hours to monitor for rebound symptoms and ensure stability.,"['Administer a second dose of epinephrine to prevent further deterioration.', 'Prescribe a short course of oral corticosteroids to reduce airway inflammation.', 'Discharge the patient with a prescription for antihistamines and instructions for follow-up.', 'Observe the patient for 24 hours to monitor for rebound symptoms and ensure stability.', 'Immediately initiate desensitization therapy to prevent future reactions.']",D,"Assess history and vital signs, excluding other causes -> Bronchospasm -> observe for 24 hr -> Counsel patient to prevent future episodes -> Consider providing anaphylaxis kit -> Consider prophylactic therapy",anaphylaxis
"A 32-year-old woman with a known allergy to peanuts experiences sudden onset of dyspnea, wheezing, and hypotension after accidentally consuming a peanut-containing product. Initial assessment reveals stridor and decreased oxygen saturation. After initial management, what is the next appropriate step in managing this patient's anaphylactic reaction, considering potential underlying conditions and long-term prevention?","Administer usual antiarrhythmic therapy if arrhythmia is suspected, observe for 24 hours, counsel the patient on future episode prevention, consider providing an anaphylaxis kit, and consider prophylactic therapy.","['Administer a rapid sequence intubation', 'Administer intravenous fluids and vasopressors', 'Administer usual antiarrhythmic therapy if arrhythmia is suspected, observe for 24 hours, counsel the patient on future episode prevention, consider providing an anaphylaxis kit, and consider prophylactic therapy.', 'Discharge the patient with instructions to follow up with an allergist', 'Prescribe a short course of oral corticosteroids and antihistamines']",C,"Assess history and vital signs, excluding other causes -> Arrhythmia -> Correct hypoxemia, hypotension -> Usual Antiarrhythmic Therapy -> observe for 24 hr -> Counsel patient to prevent future episodes -> Consider providing anaphylaxis kit -> Consider prophylactic therapy",anaphylaxis
"A 52-year-old woman with a history of palpitations and occasional fainting spells is diagnosed with narrow-complex tachycardia. An ECG reveals no preexcitation. Despite medical therapy, she continues to experience symptomatic episodes. What is the MOST appropriate next step in her management?",Refer the patient to an electrophysiologist for possible EPS and catheter ablation.,"['Continue medical therapy with a different antiarrhythmic drug.', 'Increase the dosage of the current antiarrhythmic medication.', 'Perform a carotid sinus massage to terminate the tachycardia.', 'Schedule a follow-up appointment in 6 months to reassess symptoms.', 'Refer the patient to an electrophysiologist for possible EPS and catheter ablation.']",E,"Evaluation of patient during tachycardia -> History and physical examination -> No preexcitation -> Syncope or other debilitating symptoms -> No sustained SVT -> Likely atrial fibrillation, MAT, or atrial flutter with variable ventricular response -> Medical Therapy as Indicated -> Remains symptomatic -> Refer to an electrophysiologist",narrow-complex tachycardia
A 53-year-old woman presents to the emergency department with palpitations and lightheadedness. Her ECG reveals narrow-complex tachycardia. She has no history of syncope or pre-excitation on ECG. Initial medical therapy fails to control her symptomatic episodes of SVT. What is the MOST appropriate next step in management?,Refer the patient to an electrophysiologist for possible EPS and catheter ablation.,"['Initiate treatment with a calcium channel blocker.', 'Perform a carotid sinus massage.', 'Monitor the patient with a Holter monitor.', 'Refer the patient to an electrophysiologist for possible EPS and catheter ablation.', 'Schedule a follow-up appointment with a cardiologist in 6 months.']",D,Evaluation of patient during tachycardia -> History and physical examination -> No preexcitation -> No syncope -> No sustained SVT -> Medical Therapy -> Medical therapy fails -> Refer to an electrophysiologist,narrow-complex tachycardia
"A 68-year-old male presents to the clinic with complaints of palpitations and shortness of breath. An ECG reveals narrow-complex tachycardia. He has no history of syncope, preexcitation on ECG, or sustained SVT, and initial medical therapy has not relieved his symptoms. What is the MOST appropriate next step in managing this patient?",Refer to an electrophysiologist,"['Continue current medical therapy and monitor symptoms', 'Increase the dosage of current medications', 'Add another antiarrhythmic medication to the regimen', 'Perform a diagnostic electrophysiologic study (EPS) in the clinic', 'Refer to an electrophysiologist']",E,"Evaluation of patient during tachycardia -> History and physical examination -> No preexcitation -> No syncope -> No sustained SVT -> Likely atrial fibrillation, MAT, or atrial flutter with variable ventricular response -> Medical Therapy as Indicated -> Remains symptomatic -> Refer to an electrophysiologist",narrow-complex tachycardia
"A 52-year-old male presents with recurrent episodes of narrow-complex tachycardia. He denies any pre-excitation, syncope, or sustained SVT. After initial evaluation and medical therapy, he reports minimal symptoms. Which of the following is the MOST appropriate next step in managing this patient?",Continue Medical Therapy,"['Refer to electrophysiologist for EPS and ablation', 'Initiate anticoagulation therapy', 'Discontinue medical therapy', 'Refer to a psychologist', 'Continue Medical Therapy']",E,Evaluation of patient during tachycardia -> History and physical examination -> No preexcitation -> No syncope -> No sustained SVT -> Medical Therapy -> No significant symptoms -> Continue Medical Therapy,narrow-complex tachycardia
"A 54-year-old male presents to the emergency department with complaints of palpitations and dizziness. His ECG reveals a narrow-complex tachycardia. He denies any syncope, chest pain, or shortness of breath. He has no prior history of structural heart disease. After initial evaluation and stabilization, he is diagnosed with atrial fibrillation with a controlled ventricular rate. He reports minimal symptoms and is hemodynamically stable. What is the most appropriate next step in management?",Continue medical therapy and monitor for symptom control.,"['Refer the patient for immediate catheter ablation.', 'Initiate antiarrhythmic drug therapy with amiodarone.', 'Perform an electrophysiologic study (EPS).', 'Prescribe a calcium channel blocker and reassess in 1 week.', 'Continue medical therapy and monitor for symptom control.']",E,"Evaluation of patient during tachycardia -> History and physical examination -> No preexcitation -> No syncope -> No sustained SVT -> Likely atrial fibrillation, MAT, or atrial flutter with variable ventricular response -> Medical Therapy as Indicated -> No significant symptoms -> Continue Medical Therapy",narrow-complex tachycardia
A 72-year-old male with a mechanical heart valve has been on warfarin for several years. His target INR is 3.0 (range 2.5-3.5). His most recent INR is 3.8. He reports no bleeding or other new symptoms and has been compliant with his medication. What is the most appropriate next step in managing his warfarin therapy?,"Recheck INR within 1–2 weeks, or <1 week if INR >6.0","['Hold warfarin dose and administer vitamin K 2.5 mg PO', 'Increase the warfarin dose', 'Administer fresh frozen plasma', 'Recheck INR within 1–2 weeks, or <1 week if INR >6.0', 'Switch to subcutaneous low molecular weight heparin (LMWH)']",D,"Patient for LONG-TERM ANTICOAGULATION -> Evaluate for contraindications -> No contraindications -> Initiate Warfarin Therapy -> Evaluate patient and PT 2-5 days after discharge/initiation of therapy -> Goal INR 2.5-3.5 -> INR 3.6–4.0 -> Recheck within 1–2 wk, or <1 wk if INR >6.0",long-term anticoagulation
"A 72-year-old male with a mechanical heart valve has been on warfarin for several years. His target INR is 3.0 (range 2.5-3.5). He reports no recent changes in diet or medications. His INR comes back as 4.5. He denies any signs or symptoms of bleeding. According to guidelines, what is the MOST appropriate next step in management?","Recheck INR within 1–2 wk, or <1 wk if INR >6.0","['Administer vitamin K 2.5 mg PO', 'Hold the warfarin dose and administer fresh frozen plasma', 'Increase the warfarin dose', 'Continue the current warfarin dose and recheck INR in 4-8 weeks', 'Recheck INR within 1–2 wk, or <1 wk if INR >6.0']",E,"Patient for LONG-TERM ANTICOAGULATION -> Evaluate for contraindications -> No contraindications -> Initiate Warfarin Therapy -> Evaluate patient and PT 2-5 days after discharge/initiation of therapy -> Goal INR 2.5-3.5 -> INR >4.0 -> Recheck within 1–2 wk, or <1 wk if INR >6.0",long-term anticoagulation
